id,title,parent_cat_id
1045,"Tablecloths	 Table Linen & Placemats",24
1046,Kitchen Towels and Kitchen Textiles,24
1047,Bath Linen Manufacturers,24
1048,"Towels	 Napkins & Handkerchieves",24
1049,Home Decor Fabric,24
1050,Machines & Equipments,25
1051,"Cranes	 Forklift & Lifting Machines",25
1052,Material Handling Machines & Systems,25
1053,Water Treatment & Purification Plant,25
1054,Industrial Furnaces & Ovens,25
1055,Welding Equipments & Machinery,25
1056,Drilling & Boring Equipment,25
1057,Pollution Control Devices & Machines,25
1058,CNC Machines & Lathe Machine,25
1059,Excavator and Earth Moving Machinery,25
1060,Engine & Engine Spare Parts,25
1061,Oxygen & Nitrogen Gas Plants,25
1062,Air Springs & Compression Springs,25
1063,"Cooling Tower	 Heat Exchanger	 Parts",25
1064,Chemical Plants & Machinery,25
1065,Process Control Systems & Equipments,25
1066,"Casting	 Moulding & Forging Machines",25
1067,Dryers & Evaporators,25
1068,"Hydraulic Jacks	 Lifts & Winches",25
1069,"Buffing	 Surface Finishing Machines",25
1070,Industrial Mixers & Homogenizers,25
1071,Power Transmission Tools & Couplings,25
1072,Aeronautical Instrument & Components,25
1073,Steering Parts & Components,25
1074,Industrial Racks & Storage System,25
1075,Lubrication Systems and Equipment,25
1076,Oil Mill & Oil Extraction Machinery,25
1077,Extraction Plants and Extruders,25
1078,Costume & Fashion Jewelry,26
1079,"Glass	 Gem Stone	 Wood & Other Beads",26
1080,Precious Stones and Gemstones,26
1081,"Bangles	 Bracelets & Anklets",26
1082,Precious Stones & Gemstone Jewelry,26
1083,Artificial and Metal Necklaces,26
1084,Diamonds & Diamond Jewels,26
1085,"Artificial	 Stone and Metal Earrings",26
1086,Silver Jewelry & Ornaments,26
1087,Gold & Gold Jewellery,26
1088,Jewellery Making Tools & Machines,26
1089,Computer and Mobile Softwares & Apps,27
1090,"Laptops	 PC	 Mainframes & Computers",27
1091,Computer Hardware & Peripherals,27
1092,Office Automation Products & Devices,27
1093,"Router	 Cables & Networking Devices",27
1094,"Computer PCI Cards	 Cables & Modules",27
1095,Electrical & Electronic Connectors,27
1096,Diodes & Electronic Active Devices,27
1097,Computer Stationery Products,27
1098,"Computer Hard Disk	 RAM & Pen Drives",27
1099,"Men	 Women & Kids Footwear",28
1100,"Motifs	 Badges	 Emblems & Lanyards",28
1101,"Cufflink	 Buttons	 Zippers & Buckles",28
1102,"Scarves	 Shawls	 Stoles	 Bandanas",28
1103,"Eyewear	 Sunglasses & Accessories",28
1104,"Footwear Laces	 Insole & Accessories",28
1105,"Hats	 Caps and Headwears",28
1106,Disposable & Other Optical Lenses,28
1107,"Neckties	 Bow Ties & Tie Accessories",28
1108,Costume & Fashion Jewelry,28
1109,Fashion & Leather Belts,28
1110,"Ayurvedic	Herbal Products & Medicine",29
1111,Natural and Pure Herbs,29
1112,Ayurvedic & Herbal Extracts,29
1113,Ayurvedic & Herbal Health Supplement,29
1114,Natural & Herbal Henna,29
1115,Essential  & Aromatic Oils,29
1116,"Ayurvedic	 Herbal Oils and Cosmetics",29
1117,"Door Lock	 Electronic Lock & Latches",30
1118,Safety Equipment & Systems,30
1119,Fire Fighting & Prevention Products,30
1120,"Security Alarms	 Detectors & Devices",30
1121,Military Clothing & Tactical Gears,30
1122,Road Barriers & Safety,30
1123,Intelligence and Spying Devices,30
1124,Security & Inspection Devices,30
1125,"Metal	 Security & Safety Detectors",30
1126,Smoke & Gas Leak Detectors,30
1127,Electronic Safes & Security Systems,30
1128,Biometrics & Access Control Devices,30
1129,"CCTV	 Surveillance Systems and Parts",30
1130,"Gate	 Grilles	 Fences & Railings",30
1131,Sports Wear & Athletic Accessories,31
1132,Team Sports Goods & Supplies,31
1133,Swimming Pool & Water Sport Goods,31
1134,"Kids Ride On	 Toy Gun & Battery Cars",31
1135,"Puzzles	 Board & Educational Games",31
1136,Fun Parks & Amusement Park Equipment,31
1137,"Dumbbell	 Weight Plate & Accessories",31
1138,Exercise Bikes & Fitness Equipments,31
1139,"Camping	 Fishing & Hunting Goods",31
1140,Table Sports & Board Games,31
1141,"Sports Shoes	 Footwear & Accessories",31
1142,"Soft Toy	 Action Figures & Dolls",31
1143,"Arcade	 Game Consoles & Accessories",31
1144,Exercise & Fitness Equipment,31
1145,Inflatable Toys and Preschool Toys,31
1146,Sports Training Aids & Equipments,31
1147,Adventure Sporting & Trekking Goods,31
1148,Racquet Sporting Goods & Supplies,31
1149,Target Sports Goods & Supplies,31
1150,Track & Field Equipment,31
1151,Boxing and Martial Arts Goods,31
1152,Snow Sports Goods & Gears,31
1153,Gymnastics & Aerobics,31
1154,"Sports Bags	 Duffel Bags & Kit Bags",31
1155,Mobile Phone & Accessories,32
1156,"Audio Mixer	 Recorder & Transmitter",32
1157,Telecommunication Equipment & Parts,32
1158,"Antennas	 Wifi & Communication Tower",32
1159,Office Automation Products & Devices,32
1160,"VFD	 PLC	 HMI & Control Equipments",32
1161,Electrical & Electronic Connectors,32
1162,Insulators & Insulation Materials,32
1163,Paper & Paper Made Products,33
1164,"Paper Bags	 Gifts & Paper Products",33
1165,Handmade Paper & Products,33
1166,Office Stationery & Calculator,33
1167,"Barcode	 Stickers & Luggage Tags",33
1168,Greeting & Invitation Cards,33
1169,Carry Bags and Multiutility Bags & Pouches,34
1170,Fashion & Designer Bags,34
1171,Travel Bags & Backpacks,34
1172,"Cotton	 Jute & Canvas Bags",34
1173,Leather Bags & Handbags,34
1174,Wallets & Purses,34
1175,Fashion & Leather Belts,34
1176,"Briefcase	 Portfolio & Laptop Bags",34
1177,"Sports Bags	 Duffel Bags & Kit Bags",34
1178,"Packaging	 Laminated & Zip Bags",34
1179,"Banners	 Signs & Nameplates",35
1180,Kids Fiction & Entertainment Books,35
1181,Reference Books & Study Material,35
1182,Flags & Related Accessories,35
1183,Science & Technology Books,35
1184,Culture & Religion Related Books,35
1185,Social Science & Literature Books,35
1186,Management & Educational Books,35
1187,"Granite	 Marble	 Sandstone & Others",36
1188,Marble & Stone Artifacts,36
1189,"Cobbles	 Pebbles & Pavings",36
1190,Stone Tiles & Floorings,36
1191,Statues & Sculptures,36
1192,Trade Show & Exhibition Equipment,37
1193,Computer Hardware & Peripherals,38
1194,Computer and Mobile Softwares & Apps,38
1195,Telecommunication Equipment & Parts,38
1196,"Router	 Cables & Networking Devices",38
1197,"Laptops	 PC	 Mainframes & Computers",38
1198,Computer Stationery Products,38
1199,"Computer Hard Disk	 RAM & Pen Drives",38
1200,Testing & Measuring Equipments,39
1201,Machines & Equipments,39
1202,Printing Machinery & Equipment,39
1203,Building & Construction Machines,39
1204,"Cranes	 Forklift & Lifting Machines",39
1205,Water Treatment & Purification Plant,39
1206,Automotive Repair Tools & Equipments,39
1207,Commercial Vehicles & Three Wheelers,39
1208,Commercial Vehicle Spare Parts,39
1209,Drilling & Boring Equipment,39
1210,Pollution Control Devices & Machines,39
1211,Excavator and Earth Moving Machinery,39
1212,Orthopedic Equipment & Supplies,39
1213,Oxygen & Nitrogen Gas Plants,39
1214,"Generators	 Turbines & Power Plants",39
1215,Musical Equipment & Accessories,39
1216,Diagnostic Medical Imaging Equipment,39
1217,Scaffolding Pipes and Fittings,39
1218,"Hydraulic Jacks	 Lifts & Winches",39
1219,Pharmaceutical Machinery & Equipment,39
1220,Exercise & Fitness Equipment,39
1221,Scientific Instruments & Devices,39
1222,Cleanroom Equipment & Supplies,39
1223,Gymnastics & Aerobics,39
1224,Material Handling Machines & Systems,40
1225,"Storage Tanks	 Drums & Containers",40
1226,Protective Packing Materials,40
1227,Corrugated Packaging Boxes,40
1228,Presentation Boards & Accessories,43
1229,Kids Fiction & Entertainment Books,43
1230,Science & Technology Books,43
1231,Culture & Religion Related Books,43
1232,Social Science & Literature Books,43
1233,Management & Educational Books,43
1234,"Camping	 Fishing & Hunting Goods",44
1235,Bicycle Spare Parts,46
1236,"Kids	 Racing Bicycles and Rickshaws",46
1237,"Oils	 Grease & Lubricants",46
1238,"Nails	 Fasteners	 Rivets & Shackles",46
1239,Ball Bearings and Bearing Assemblies,46
1240,"Tyre	 Tube & Flaps",46
1241,Brakes & Braking Systems,46
1242,Air Springs & Compression Springs,46
1243,Suspension System & Components,46
1244,Testing & Measuring Equipments,47
1245,Laboratory & Lab Equipment,47
1246,Measuring Equipments & Instruments,47
1247,Weighing Scales & Measuring Tapes,47
1248,Chemical Reactors and Process Tanks,47
1249,Analyzers & Analytical Instruments,47
1250,Plastic & Glass Labware,47
1251,"Optical	 Laser Instruments & Devices",47
1252,Diagnostic Medical Imaging Equipment,47
1253,Metallurgical & Lab Microscopes,47
1254,Scientific Instruments & Devices,47
1255,Cleanroom Equipment & Supplies,47
1256,Doors and Windows,48
1257,"Granite	 Marble	 Sandstone & Others",48
1258,Roofing and False ceiling,48
1259,"Ceramic	 Glass and Vitrified Tiles",48
1260,"Wash Basins	 Sanitaryware & Fittings",48
1261,Elevators & Escalators,48
1262,"Gate	 Grilles	 Fences & Railings",48
1263,Bamboo and Wooden Handicrafts,48
1264,Cement and Concrete,48
1265,Building Panels & Cladding Materials,48
1266,Marble & Stone Artifacts,48
1267,Scaffolding Pipes and Fittings,48
1268,Statues & Sculptures,48
1269,Bricks & Construction Aggregates,48
1270,"Staircase	 Balusters and Stair Parts",48
1271,Bathroom Accessories,48
1272,"Gazebos	 Awnings	 Canopies & Sheds",48
1273,"Door	 Window Frame	 Panel & Shutters",48
1274,"Brass	 Copper & Metal Handicrafts",48
1275,"Beams	 Purlins	 Frames and Girders",48
1276,Drapes & Curtains,48
1277,Garden & Landscaping Products,48
1278,"Cobbles	 Pebbles & Pavings",48
1279,Stone Tiles & Floorings,48
1280,"Vinyl	 Plastic & Rubber Floor Tiles",48
1281,Hardwood Flooring & Wooden Floor Tiles,48
1282,Shower Panels & Accessories,48
1283,"Door Skins	 Panels & Profile",48
1284,Marine Tools & Equipments,50
1285,"Railway	 Railroad & Train Components",50
1286,Aeronautical Instrument & Components,50
1287,"Nails	 Fasteners	 Rivets & Shackles",50
1288,Ball Bearings and Bearing Assemblies,50
1289,"Storage Tanks	 Drums & Containers",50
1290,Brakes & Braking Systems,50
1291,Engineering and Shipping Ropes,50
1292,Power Transmission Tools & Couplings,50
1293,Disinfection Equipment & Machines,51
1294,Leather Goods & Accessories,52
1295,Raw and Processed Leather,52
1296,"Men	 Women & Kids Footwear",52
1297,Animal Clothing & Accessories,52
1298,Wallets & Purses,52
1299,Fashion & Leather Belts,52
1300,Leather Jackets and Garments,52
1301,"Briefcase	 Portfolio & Laptop Bags",52
1302,Electric Circuit Components & Spares,54
1303,Sensors & Transducers,54
1304,Electric Fittings & Components,54
1305,"VFD	 PLC	 HMI & Control Equipments",54
1306,Resistors & Other Passive Devices,54
1307,Electrical & Electronic Connectors,54
1308,Diodes & Electronic Active Devices,54
1309,"Optical	 Laser Instruments & Devices",54
1310,Process Control Systems & Equipments,54
1311,GPS and Navigation Devices,54
1312,PCB Modules and Circuit Boards,54
1313,Voltage & Power Stabilizers,54
1314,Electrical and Electronic Gadgets,54
1315,Soldering Machines and Accesories,54
1316,Relays and Contactors,54
1317,Batteries & Charge Storage Devices,55
1318,Switches & Switch Boxes,55
1319,Electric Motors and Components,55
1320,Industrial Air Conditioner & Devices,55
1321,Solar & Renewable Energy Products,55
1322,"Fuses	 Circuit Breakers & Components",55
1323,Electrical Panels & Distribution Box,55
1324,Cables & Wiring Components,55
1325,Electrical Cables & Wires,55
1326,Transformers & Transformer Parts,55
1327,Metal and Alloy Wires,55
1328,"Generators	 Turbines & Power Plants",55
1329,Relays and Contactors,55
1330,LED Display Board & Light Boxes,55
1331,Electrical Conduits and Fittings,55
1332,Electric Fittings & Components,55
5800,Pharmaceutical Tablets,392
5801,Finpecia Tablet,392
5802,Dexamethasone Tablets,392
5803,Disulfiram Drug,392
5804,Fexofenadine Hcl Tablet,392
5805,Diclofenac Sodium Tablet,392
5806,Naltrexone,392
5807,Thyroxine Sodium Tablets,392
5808,Hormone Tablet,392
5809,Slimming Pill,392
5810,Uric Acid Tablet,392
5811,Cytomel Tablets,392
5812,Caspofungin Acetate,392
5813,Deflazacort Tablets,392
5814,Cetirizine Tablet,392
5815,Deferasirox,392
5816,Estradiol Tablets,392
5817,Levothyroxine Sodium,392
5818,Dutasteride Tablet,392
5819,Prednisone,392
5820,Pyridostigmine Tablets,392
5821,Fludrocortisone Acetate,392
5822,Ribavirin,392
5823,Follihair Tablets,392
5824,Acetaminophen,392
5825,Varenicline Tablet,392
5826,Flunarizine Dihydrochloride Tablet,392
5827,Tamsulosin Hydrochloride Tablet,392
5828,Deflazacort,392
5829,Dimethicone Tablet,392
5830,Betahistine Dihydrochloride Tablet,392
5831,Sublingual Tablets,392
5832,Primidone Tablets,392
5833,Lornoxicam Tablets,392
5834,Potassium Magnesium Citrate,392
5835,Betamethasone Tablets,392
5836,Synthroid,392
5837,Doxazosin Mesylate Tablet,392
5838,Gaviscon Tablets,392
5839,Chromium Polynicotinate,392
5840,Actonel Tablets,392
5841,Synthivan Tablets,392
5842,Pharmaceutical Injectables,392
5843,Posaconazole Injection,392
5844,Anti Snake Venom,392
5845,Cosmetic Fillers,392
5846,Terifrac Injection,392
5847,Diclofenac Sodium Injection,392
5848,Voriconazole Injection,392
5849,Anti Venom Injection,392
5850,Methylene Blue Injection,392
5851,Bonmax Injection,392
5852,Hyaluronic Acid Injection,392
5853,Dexamethasone Injection,392
5854,Tetanus Vaccine,392
5855,Pantoprazole Sodium Injection,392
5856,Ranibizumab Injection,392
5857,Scapho Injection,392
5858,Octreotide Injection,392
5859,Terlipressin Injection,392
5860,Iohexol Injections,392
5861,Xylazine,392
5862,N Acetylcysteine Injection,392
5863,Tranexamic Acid injection,392
5864,Linezolid Injection,392
5865,Sodium Bicarbonate Injection,392
5866,Clarithromycin Injection,392
5867,Dexmedetomidine Injection,392
5868,Dry Powder Injections,392
5869,Iopromide Injection,392
5870,Daptomycin Injection,392
5871,Dry Injections,392
5872,Novoseven,392
5873,Drotaverine Injection,392
5874,Leucovorin Calcium Injection,392
5875,Azithromycin Injection,392
5876,Zienam Injection,392
5877,Antiemetic Injection,392
5878,Buminate,392
5879,Ergometrine Injection,392
5880,Pharmaceutical Medicine,392
5881,Anti Anxiety Medicine,392
5882,Anti Asthma Drug,392
5883,Osimertinib,392
5884,Hydroxypropyl Methylcellulose,392
5885,Anti Acne Drug,392
5886,Pantoprazole & Domperidone Capsules,392
5887,Blood Pressure Medicine,392
5888,Amitriptyline Tablet,392
5889,Antipsychotic Medicine,392
5890,Apremilast Tablets,392
5891,Antiepileptic Drugs,392
5892,Muscle Relaxant,392
5893,Psoriasis Medicine,392
5894,Eye Care Medicines,392
5895,Beclomethasone Cream,392
5896,Aztreonam Injection,392
5897,Microbicidal Sprinkling Powder,392
5898,Atorvastatin Capsule,392
5899,Alendronate Sodium Tablet,392
5900,Artesunate Tablet,392
5901,Acetanilide,392
5902,Indometacin Capsules,392
5903,Acamprosate Calcium Tablet,392
5904,Retinoic Acid,392
5905,Alfuzosin HCL,392
5906,Para Nitro Benzoic Acid,392
5907,High Cholesterol Treatment Drug,392
5908,Anaemia Medicine,392
5909,Captopril Tablet,392
5910,Appetite Stimulant,392
5911,Gadolinium Oxide,392
5912,Beclomethasone Inhaler,392
5913,Neuropathy Medicine,392
5914,Hormonal Therapy Drug,392
5915,Manganese Glycerophosphate,392
5916,Pharmaceutical Capsules,392
5917,Empty Hard Gelatin Capsules,392
5918,Fat Burning Capsules,392
5919,Hair Care Capsules,392
5920,Pre & Probiotic Capsule,392
5921,Lenalidomide Capsules,392
5922,Amoxicillin Capsule,392
5923,Sirolimus Tablets,392
5924,Empty Gelatin Capsule,392
5925,Dutasteride Capsules,392
5926,Prostate Care Capsules,392
5927,Urimax Capsule,392
5928,Protein Capsule,392
5929,DHA Softgels Capsules,392
5930,Silodosin Capsules,392
5931,Heart Capsule,392
5932,Ganocelium Capsules,392
5933,Vitamin B2 Capsules,392
5934,Krill Oil Capsules,392
5935,Gelatin Capsules,392
5936,Leucorrhoea Capsules,392
5937,Thyroid Energy Capsule,392
5938,Haematinic capsules,392
5939,Inhalant Capsule,392
5940,Noni Capsule,392
5941,Lutein Capsules,392
5942,Fiber Plus Capsule,392
5943,Wheat Germ Oil Capsules,392
5944,Ganciclovir Capsules,392
5945,Kalonji Oil Capsules,392
5946,Glucosamine Capsule,392
5947,Gamma Linolenic Acid Capsules,392
5948,Garlic Oil Capsules,392
5949,Chemical Capsule,392
5950,Kasly A1 Capsule,392
5951,Chitosan Capsule,392
5952,Pharmaceutical Ointments,392
5953,Tacrolimus Ointment,392
5954,Homeopathic Ointment,392
5955,Eye Ointments,392
5956,Psoriasis Ointment,392
5957,Hydrocortisone Ointment,392
5958,Generic Skin Ointment,392
5959,Dry Skin Ointment,392
5960,Chloramphenicol Eye Ointment,392
5961,Tetracycline Eye Ointment,392
5962,Skin Ointment,392
5963,Clobetasol Propionate Lotion,392
5964,Betamethasone Valerate,392
5965,Betamethasone Dipropionate,392
5966,Contraceptives,392
5967,Desogestrel Tablets,392
5968,Eye Drops,392
5969,Hydroxypropyl Methylcellulose Ophthalmic Solution,392
5970,Brimonidine Tartrate Solution,392
5971,Trypan Blue Ophthalmic Solution,392
5972,Olopatadine HCL,392
5973,Gentamicin Eye Drop,392
5974,Bimatoprost,392
5975,Tobramycin Eye Drop,392
5976,Timolol Maleate Solution,392
5977,Gatifloxacin Eye Drops,392
5978,Tropicamide Drops,392
5979,Bromothymol Blue,392
5980,Carmellose Sodium Eye Drops,392
5981,Bromophenol Blue,392
5982,Pharmaceutical Drug,392
5983,Levosalbutamol,392
5984,Antiemetic,392
5985,Antihistamines,392
5986,Fertility Enhancer,392
5987,Cough Syrup,392
5988,Permethrin Cream,392
5989,Tazarotene,392
5990,Methoxsalen,392
5991,Hydrocortisone Acetate Cream,392
5992,Diethylcarbamazine Citrate,392
5993,Calcipotriol Ointment,392
5994,Methoxy Polyethylene Glycol Epoetin Beta,392
5995,Skin Lightening Drugs,392
5996,Paracetamol Injection,392
5997,Paracetamol Suspension,392
5998,Cyproheptadine Syrup,392
5999,Doxylamine Succinate,392
6000,Promethazine,392
6001,Loratadine,392
6002,Diphenhydramine Hydrochloride,392
6003,Triprolidine Hydrochloride,392
6004,Dextromethorphan,392
6005,Cinnarizine Tablet,392
6006,Ketotifen Fumarate,392
6007,Chlorpheniramine Maleate Injection,392
6008,Levocetirizine Tablet,392
6009,Cinnarizine Domperidone Tablet,392
6010,Desloratadine Tablet,392
6011,Meclizine HCL,392
6012,Hydroxyzine Oral Solution,392
6013,Oxymetazoline Solution,392
6014,Rupatadine Fumarate Tablets,392
6015,Oxymetazoline Spray,392
6016,Diphenhydramine Pharmaceutical Syrup,392
6017,Carbinoxamine Maleate,392
6018,Oxatomide,392
6019,Progesterone Capsules,392
6020,Micronized Progesterone Capsules,392
6021,Progesterone Soft Gelatin Capsule,392
6022,Clomiphene Citrate,392
6023,Progesterone Injection,392
6024,Allylestrenol Tablets,392
6025,Fluorescein Sodium Injection,392
6026,Phenylephrine,392
6027,Brinzolamide,392
6028,Tropicamide,392
6029,Eye Preparations,392
6030,Allopathic Cough Syrup,392
